date,region.is.berovo,region.is.delcevo,region.is.kocani,region.is.kratovo,region.is.pehcevo,region.is.probistip,region.is.stip,region.is.vinica,region.ji.gevgelija,region.ji.radovis,region.ji.strumica,region.ji.valandovo,region.jz.debar,region.jz.kicevo,region.jz.makedonski_brod,region.jz.ohrid,region.jz.struga,region.pe.bitola,region.pe.demir_hisar,region.pe.krusevo,region.pe.prilep,region.pe.resen,region.po.gostivar,region.po.tetovo,region.si.kriva_palanka,region.si.kumanovo,region.sk.skopje,region.va.kavadarci,region.va.negotino,region.va.sveti_nikole,region.va.veles
2020-02-25,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2020-02-26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-28,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-02-29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-01,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-02,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-03,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-04,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-05,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-06,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-07,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020-03-08,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-03-09,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2020-03-10,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2020-03-11,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2020-03-12,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0
2020-03-13,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2020-03-14,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
2020-03-15,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
2020-03-16,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
2020-03-17,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0
2020-03-18,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,0,0,0,1,0,0,0,1,0,0,0,35,0,0,0,0
2020-03-19,0,0,0,0,0,0,2,0,0,0,0,0,28,0,0,1,0,0,1,0,0,0,1,0,0,0,42,1,0,0,0
2020-03-20,0,0,0,0,0,0,5,0,0,0,0,0,33,0,0,1,0,0,1,0,0,0,1,0,0,0,42,2,0,0,0
2020-03-21,0,0,0,0,0,0,8,0,0,0,0,0,35,0,0,1,0,0,1,0,0,0,1,0,0,0,59,2,0,0,0
2020-03-22,0,0,0,0,0,0,8,0,0,0,0,0,38,0,0,2,0,0,1,0,0,0,1,0,0,2,74,2,0,0,0
2020-03-23,0,0,0,0,0,0,8,0,0,0,0,0,38,0,0,2,0,0,1,0,0,0,1,0,0,7,81,2,0,0,0
2020-03-24,0,0,0,0,0,0,8,0,0,0,0,0,38,0,0,2,0,0,1,0,2,0,1,0,0,10,101,2,0,0,3
2020-03-25,0,0,0,0,0,0,9,0,0,0,0,0,39,0,0,2,0,0,1,0,2,0,1,1,0,14,115,2,0,0,3
2020-03-26,0,0,0,0,0,0,9,0,0,0,0,0,39,0,0,2,0,0,1,0,6,0,1,2,0,16,126,2,0,0,3
2020-03-27,0,0,0,0,0,0,9,0,0,0,0,0,42,0,0,2,2,0,1,0,8,0,1,4,0,20,134,2,0,0,3
2020-03-28,0,0,0,0,0,0,15,0,1,0,1,0,43,0,0,2,2,0,1,0,8,0,1,5,0,20,137,2,0,0,6
2020-03-29,0,0,0,0,0,0,15,0,1,0,1,0,35,0,0,2,2,0,1,0,9,0,1,6,1,23,155,2,0,0,6
2020-03-30,0,0,0,0,0,0,16,0,1,0,1,0,34,0,0,2,4,3,1,0,10,0,1,8,1,39,167,2,0,0,6
2020-03-31,0,0,1,0,0,0,16,0,2,0,1,0,32,0,0,2,6,3,1,0,12,0,1,13,1,45,170,2,0,0,6
2020-04-01,0,0,1,0,0,0,16,0,2,0,1,0,32,0,0,2,6,3,1,0,21,0,1,13,4,52,180,2,0,0,6
2020-04-02,0,0,1,0,0,0,16,0,4,0,1,0,30,0,0,2,6,3,1,0,22,0,3,14,4,75,192,2,0,0,8
2020-04-03,0,0,5,0,0,0,19,0,4,2,1,0,30,0,0,2,19,3,1,0,24,0,5,16,4,83,203,2,0,0,8
2020-04-04,0,0,12,0,0,0,20,0,4,4,1,0,27,0,0,2,20,5,1,2,33,0,7,26,4,103,217,2,0,0,9
2020-04-05,0,0,11,0,0,0,21,0,4,4,1,0,22,0,0,2,21,5,1,2,33,0,7,25,4,111,219,2,0,0,9
2020-04-06,0,0,14,0,0,0,20,0,4,4,1,0,22,0,0,2,23,5,1,2,34,0,7,24,4,116,234,2,0,0,9
2020-04-07,0,0,15,0,0,0,20,0,4,4,1,0,22,0,0,2,23,7,1,3,38,0,7,24,4,117,236,2,0,0,9
2020-04-08,0,0,16,0,0,1,20,0,4,4,1,0,22,0,0,2,25,7,1,3,45,0,7,25,4,127,248,2,0,0,17
2020-04-09,0,0,16,0,0,1,21,0,4,4,1,0,21,0,0,3,27,7,1,3,49,0,9,26,4,152,257,2,0,0,17
2020-04-10,0,0,17,0,0,1,27,0,4,4,1,0,19,0,0,3,27,7,1,3,56,0,10,26,4,165,270,2,0,0,23
2020-04-11,0,0,18,0,0,1,27,0,4,4,1,0,19,0,0,3,37,8,1,3,70,0,11,28,4,183,285,2,0,0,29
2020-04-12,0,0,19,0,0,2,27,0,4,4,1,0,17,0,0,3,37,8,1,3,73,0,11,32,4,193,288,2,0,0,30
2020-04-13,0,0,19,0,0,2,26,0,4,4,1,0,15,0,0,3,33,8,1,3,82,0,12,31,4,213,275,2,0,0,31
2020-04-14,0,0,21,0,0,2,28,0,4,4,1,0,13,0,0,6,39,8,1,3,86,0,13,38,4,240,274,2,2,0,33
2020-04-15,0,0,21,0,0,2,28,0,4,4,1,0,15,1,0,6,35,13,1,3,97,0,15,43,4,275,295,3,2,0,37
2020-04-16,0,0,19,0,0,2,28,0,4,4,1,0,13,1,0,6,37,14,1,2,100,0,15,43,4,278,303,3,2,0,40
2020-04-17,0,0,18,0,0,2,27,0,4,4,1,0,11,1,2,6,39,16,1,2,106,0,15,47,4,277,308,3,2,0,52
2020-04-18,0,0,18,0,0,2,25,0,4,4,1,0,8,1,2,13,36,16,1,2,109,0,15,46,4,285,315,3,2,0,55
2020-04-19,0,0,17,0,1,2,26,0,4,4,1,0,7,1,2,13,35,16,1,2,108,0,16,48,4,285,307,3,2,0,56
2020-04-20,0,0,19,0,1,2,24,0,4,3,1,0,5,1,2,13,32,16,1,2,108,0,16,50,4,280,298,3,2,0,56
2020-04-21,0,0,18,0,1,2,21,0,4,2,0,1,4,1,2,13,30,14,1,2,117,0,16,47,4,276,284,3,2,0,57
2020-04-22,0,0,17,0,1,2,17,0,4,2,0,1,3,2,2,13,30,14,1,2,122,0,16,51,5,275,290,3,4,0,57
2020-04-23,0,0,16,0,1,2,16,1,3,1,0,1,3,2,2,12,32,15,1,2,122,0,16,55,4,269,286,2,5,0,54
2020-04-24,0,0,12,0,1,2,16,1,3,1,0,1,1,2,2,11,32,15,1,1,119,0,13,58,4,277,289,2,5,0,56
2020-04-25,0,0,11,0,1,1,13,2,1,0,0,1,1,2,2,10,27,13,1,1,113,0,14,49,3,258,234,1,5,0,52
2020-04-26,0,0,7,0,1,1,13,2,1,0,0,1,1,2,2,9,26,8,1,1,110,0,14,50,3,248,213,1,5,0,52
2020-04-27,0,0,7,0,1,1,8,2,1,0,0,1,1,2,2,9,26,8,1,1,104,0,14,48,3,249,202,2,7,0,52
2020-04-28,0,0,7,0,2,1,8,2,1,0,0,1,1,2,2,9,18,4,1,1,108,0,11,46,3,254,189,2,7,0,52
2020-04-29,0,0,7,0,2,0,7,2,1,0,0,1,1,2,2,8,18,3,0,1,93,0,10,52,2,183,180,2,9,0,54
2020-04-30,0,0,9,0,2,0,6,1,0,0,0,1,0,1,2,8,18,3,0,1,93,0,10,54,2,151,173,2,9,0,50
2020-05-01,0,0,9,0,2,0,6,1,0,0,0,1,0,1,2,8,19,3,0,1,95,0,10,55,2,135,156,2,9,0,50
2020-05-02,0,0,9,0,2,0,6,1,0,0,0,1,0,1,2,8,18,3,0,1,80,0,10,54,2,97,126,2,9,0,43
2020-05-03,0,0,8,1,2,0,6,1,0,0,0,1,0,1,2,7,18,3,0,1,73,0,5,40,1,88,119,2,9,0,46
2020-05-04,0,0,7,1,2,0,5,1,0,0,0,1,0,1,1,7,18,3,0,1,72,0,5,38,1,82,114,2,9,0,49
2020-05-05,0,0,7,1,2,0,5,1,0,0,0,1,0,1,1,7,18,1,0,0,65,0,5,41,1,71,109,1,7,0,42
2020-05-06,0,0,5,1,2,0,3,1,0,0,0,1,0,1,1,7,17,3,0,0,63,0,5,42,2,67,118,1,7,0,50
2020-05-07,0,0,5,1,2,0,3,1,0,0,0,1,0,1,1,7,17,2,0,0,63,0,5,42,2,58,122,1,7,0,49
2020-05-08,1,0,5,1,2,0,3,0,0,0,0,1,0,1,0,7,17,2,0,0,66,0,6,53,2,60,123,1,7,0,54
2020-05-09,1,0,5,2,2,0,3,0,0,0,0,1,0,1,0,7,17,3,0,0,69,0,7,54,2,51,123,1,7,0,52
2020-05-10,1,0,5,2,2,0,3,0,0,0,0,1,0,0,0,-2,5,3,0,0,59,0,6,58,2,42,119,1,7,0,52
2020-05-11,1,-1,5,2,2,0,3,0,0,0,0,1,0,0,0,-2,5,3,0,0,60,0,6,58,2,44,122,1,5,0,53
2020-05-12,1,-1,5,2,1,0,3,0,0,0,0,1,0,0,0,-2,5,3,0,0,57,0,6,58,2,44,120,0,5,0,53
2020-05-13,1,-1,4,2,1,0,2,0,0,0,0,1,0,0,0,0,7,5,0,0,63,0,5,63,2,45,129,0,5,0,52
2020-05-14,1,-1,4,2,1,0,2,0,0,0,0,1,0,0,0,0,7,6,0,0,64,0,5,69,2,41,124,0,5,0,52
2020-05-15,1,-1,4,1,1,0,2,0,0,0,0,1,0,0,0,1,5,6,0,0,66,0,4,75,2,42,124,0,5,0,51
2020-05-16,1,-1,4,1,1,0,3,0,0,0,0,1,0,0,0,2,5,7,0,0,65,0,4,76,2,30,134,0,5,0,51
2020-05-17,1,-1,4,1,1,0,3,0,0,0,0,1,0,0,0,4,5,7,0,0,64,0,4,80,2,29,142,0,5,0,53
2020-05-18,2,-1,4,1,1,0,5,0,0,0,0,0,0,0,0,4,6,7,0,0,60,0,5,67,1,19,133,0,5,1,55
2020-05-19,2,-1,3,1,1,0,5,1,0,0,1,0,0,0,0,4,6,7,0,0,60,0,6,64,1,20,135,0,2,1,55
2020-05-20,2,-1,1,1,1,0,4,1,0,0,1,0,0,0,0,4,6,8,0,0,56,0,6,74,1,21,159,0,2,1,54
2020-05-21,2,-1,0,1,1,0,4,1,0,0,1,0,0,0,0,4,5,8,0,0,57,0,6,77,1,25,168,0,3,1,51
2020-05-22,2,-1,0,1,1,0,4,1,0,0,1,0,0,0,0,4,5,6,0,0,54,0,6,71,1,24,179,0,3,1,47
2020-05-23,2,-1,0,1,1,0,6,1,0,0,1,0,0,0,0,6,9,6,0,0,49,0,6,78,1,32,189,0,3,1,45
2020-05-24,1,-1,0,1,0,0,7,1,0,0,1,0,0,0,0,6,9,6,0,0,47,0,5,83,0,33,194,0,3,1,43
2020-05-25,1,-1,0,1,0,0,12,1,0,0,1,0,0,0,0,6,10,6,0,0,47,0,6,71,0,33,199,0,3,1,42
